tsne1,tsne2
73.38725,-30.112377
-46.376125,33.695568
-48.455242,110.23878
-81.964264,-30.117062
-4.284873,109.03125
50.475254,90.42667
35.41013,-91.36716
-81.46672,4.615431
-17.394016,-95.91083
-3.4837406,-35.983364
0.4226796,47.117996
70.9164,3.7299478
34.508484,-4.2275786
83.84062,49.691925
-27.043718,69.2696
-40.56173,34.05348
-53.812122,-3.285837
-55.628754,50.6487
1.4455305,-103.7836
53.450935,-87.26349
35.675045,-14.845561
-6.9624763,-49.27551
-112.08671,10.19678
44.40077,-76.29821
97.40553,13.110938
58.523693,-13.48645
29.153648,24.254229
-33.915993,119.48049
-27.460627,-29.395864
64.58179,-7.464383
-66.73656,-29.262625
89.68028,-60.884205
60.2247,-45.31234
-101.817696,29.955954
-54.401737,86.75446
-10.348277,-61.01115
-46.146507,-54.040855
-39.36728,109.54988
8.128351,67.88441
8.399163,95.82442
9.188653,-21.73118
-91.72751,-55.36648
-45.5918,58.871002
-70.963974,92.08124
1.7638165,48.621414
77.95527,11.936533
-33.616253,24.344578
-44.472363,31.492277
-26.938753,-23.898335
16.316006,-20.49918
-54.617516,56.472134
-56.49585,101.78127
46.512512,-88.68866
-49.993355,106.126465
44.253746,-100.42875
73.50106,-29.623302
64.22305,1.0194402
-89.791046,50.820545
71.31362,-63.743526
42.55203,32.72743
8.032505,39.56427
-19.908108,43.3187
-79.64504,49.207787
19.294035,14.523163
-62.123573,-70.49227
59.735523,-14.029251
79.94038,-60.420666
24.53812,-20.290558
-39.037285,31.991934
35.992706,36.668453
60.54887,-37.305187
73.23436,-26.646349
34.20895,-78.88801
-0.23775525,-103.8864
-40.79445,115.72568
-59.96108,33.355556
-31.655542,107.217445
45.53028,-74.71371
47.41997,82.25972
10.471683,7.8470583
-26.679516,-3.294865
15.311745,70.45538
-2.12647,1.7801752
49.391678,-101.49239
71.98239,-18.445448
5.7403812,98.02856
-53.570683,-1.9594649
-62.98989,6.499873
-16.13646,50.51361
-71.32482,-26.36552
-102.51406,7.2739663
15.820725,78.115746
52.50195,8.031214
81.86328,-31.25015
51.31849,-44.15292
-34.71724,-106.66146
37.60924,-6.208768
-20.23024,-43.360077
75.10409,-21.82216
-110.635735,7.8595147
-4.414711,27.355934
61.2581,-28.629602
42.60369,32.68188
35.519646,-16.93204
-48.040203,-58.94552
-92.28438,-54.906483
-77.49965,45.220623
74.22643,-75.030716
103.15952,-55.118755
-47.40437,115.63056
-49.56567,106.25552
-96.56545,40.236797
-17.655592,4.8488283
-9.774842,-101.38393
11.725838,2.4935071
-80.3282,-31.864477
35.094463,-91.63692
101.896996,-9.789603
24.582548,92.93772
36.370358,54.059372
-9.99801,-34.644768
-75.246124,-0.7684731
-11.143561,51.925053
-69.79079,-9.723445
-21.539696,-15.740764
72.958305,-36.33402
-12.984394,65.01538
71.44016,52.65511
103.475266,-42.432446
80.47579,-29.208857
4.602513,99.1926
103.34223,-10.54571
-57.171272,-6.744497
27.347643,91.36848
-0.4432877,27.808043
12.21116,12.805144
74.09801,-6.8434067
-5.449587,114.00647
112.36244,16.665257
73.576775,-70.26571
7.411919,100.88668
-79.31837,42.93976
6.1051764,95.3257
-75.045654,14.292097
-94.77021,-8.208134
12.088546,103.055275
-43.223892,63.493404
74.668045,-16.51486
45.68061,31.976204
109.878365,12.991869
88.61765,2.727933
14.482459,69.86977
55.395145,-45.219387
46.217636,-35.995693
77.2952,28.522158
56.48055,66.45206
17.851292,-35.407974
27.132944,9.104468
73.469826,51.95666
46.485836,55.09113
-6.9683514,17.332159
-28.808949,-98.819336
9.164456,-16.194157
-43.083847,48.15783
-41.50365,20.92767
-92.69786,48.830467
33.333153,-19.47432
54.460007,-85.59952
60.93887,-27.594484
-47.670296,-77.085495
65.42979,-57.080593
-73.89845,-3.3789916
38.527355,-105.78196
-49.203102,104.9869
-27.816183,-79.530174
70.56629,26.150486
109.93552,17.184992
17.043613,18.276783
45.00686,34.65218
-9.641354,-67.48563
-39.851864,-76.96627
-35.609802,63.54858
-47.693127,48.945095
77.75787,10.972841
21.083992,-24.363495
-47.594566,-99.53754
-12.360511,69.51747
4.01783,9.596396
-44.241554,67.007416
55.881718,-19.475515
116.300095,12.539452
-19.001808,-70.10365
53.92213,-34.980293
-6.4454966,81.55243
-41.620502,4.6272454
1.6232033,30.218763
67.8103,82.18822
4.6438384,31.219957
-18.695251,37.44174
66.31525,28.219082
-48.76954,109.696
-56.39754,54.26651
-23.838129,51.67977
79.89191,40.059982
18.197618,14.052417
-31.82088,25.349955
-2.0466545,-84.384094
68.94965,-35.49006
-52.160816,56.013687
-5.2520065,26.901272
-10.452626,-119.30276
-8.303559,-119.54385
68.63579,85.39671
39.220245,-7.245755
72.01959,49.61477
-92.26854,50.78847
-3.5952754,31.000885
-101.40396,36.056564
40.3846,10.108852
46.752384,-40.567867
-48.125477,-39.95486
-40.96206,93.76877
77.90758,-47.522865
-79.89236,33.938618
-39.35116,112.35592
31.467209,-61.84828
-85.35164,48.04023
-50.00967,56.107475
-46.930054,-78.16584
-47.043907,49.558487
-8.734137,56.74507
52.408195,-44.53226
-93.76077,-44.350258
69.42744,42.89659
-44.838364,75.63123
-46.295513,76.169
105.56156,-10.473816
-91.91153,-51.3259
68.82221,2.5679176
-5.312089,-2.07729
-54.11453,-38.957695
-31.75987,-82.51845
-40.899723,-77.167694
20.602835,1.6249036
-60.81086,35.354187
80.57654,55.359318
-81.17601,3.6657674
70.96568,24.645002
-81.6784,37.16115
5.495089,-13.542162
-53.918148,59.21235
-102.536476,2.6054325
15.750428,-19.92404
-31.230255,107.5308
31.032774,-38.73113
-37.061916,-112.185745
15.167985,112.152466
-77.76189,-36.666115
55.980625,-59.15545
71.894394,79.12782
-0.27362958,-16.165964
47.361153,-41.39237
59.642166,65.08273
77.64115,-5.4360147
28.853865,53.944427
47.788128,53.64192
-32.91765,110.11514
5.823958,17.76611
-10.399725,-26.75569
-46.17706,-98.33902
-47.443386,116.046616
34.339306,-98.34336
10.067139,69.85374
10.905874,-32.26728
63.396416,29.817852
-45.975792,-80.45167
7.7883296,-92.749504
-52.95986,106.292564
63.45927,29.930988
-50.48921,-34.606903
116.27883,-16.864872
-68.71886,31.18085
46.147774,40.094505
47.535603,-87.34384
-65.56397,-27.813965
-30.798803,-12.885556
-1.7870344,-24.15264
64.06134,43.474808
106.44867,9.792999
36.83671,-60.822918
32.31733,-109.49198
34.167023,15.284053
69.409546,-34.29343
-41.609203,-46.05581
-47.453156,-27.102736
17.821316,-18.209179
-40.16723,-60.59214
36.108356,36.63385
-113.239784,-17.1374
19.563705,44.901707
22.433971,-36.77449
27.620037,20.278168
-14.439225,-98.06908
42.396893,35.846703
68.95647,-35.478413
40.733295,-82.35381
29.773771,69.96882
-22.985828,-48.670143
-73.531136,-3.3887749
7.3386354,-2.0948508
102.129974,14.307676
-55.20695,54.18574
55.38024,-90.451454
65.06865,83.242805
2.006933,-16.58438
29.939617,108.988205
54.0809,-43.678715
68.56058,82.89907
-100.91758,-3.2598975
4.410748,69.02872
9.008192,-36.33224
106.0998,-37.26487
67.96062,75.8648
-109.39896,36.62166
58.433964,-54.953712
-16.752739,-27.213612
-54.400024,104.27765
-98.00102,-40.959232
18.647276,-63.92132
7.798916,35.80498
-0.62609345,-108.25382
37.918423,-108.454544
-65.85021,-29.34778
1.4777493,-11.134843
51.016346,35.480587
54.048073,-87.94145
-57.040802,69.40447
3.3661072,102.97321
-33.271446,4.4153447
-88.57589,31.45506
-12.763934,70.2634
-52.263462,-52.226215
30.470083,-34.919266
-37.68235,-107.34589
72.108505,79.234566
-52.008934,-27.67056
-2.925206,66.97501
-0.5460255,-108.536
-63.16343,97.25673
-99.57994,-4.974123
-71.16967,-12.563469
-7.285381,105.55472
29.887243,-41.967617
-35.966953,70.42096
39.42871,-13.610132
-6.0263386,-5.3926196
8.184777,-18.13431
30.232311,-115.89665
26.071274,47.067852
103.19803,16.799824
-35.27911,4.463743
105.879196,17.267828
-10.720148,53.214382
39.36333,-12.753657
-8.102535,-96.72607
30.487747,-35.108273
12.898325,-77.39947
56.576523,40.394463
15.359085,78.161
-24.132746,108.03644
-9.001983,-119.48062
92.104805,-58.59301
-13.0106735,48.032455
55.120087,88.75362
83.70212,-4.7283397
-13.01937,9.640578
76.7091,-74.867134
18.313452,107.54346
-68.142105,87.05744
57.00157,91.138306
-15.259537,-95.75847
-31.655891,107.21787
-16.429615,-19.421576
30.58768,-37.51809
-35.845634,-78.35039
-84.33946,-45.355103
4.848641,29.885427
-98.88454,9.006058
-47.315895,-81.88866
-7.7343264,45.320835
72.62154,-63.33618
84.46268,53.705215
30.529015,-35.355362
0.82280743,-111.6719
-56.92106,-41.553154
-7.149871,105.97045
-36.278877,30.953321
69.88241,-19.769373
-0.2561821,27.223589
-37.85467,-107.43044
-61.181156,31.489922
55.872425,-59.028023
-83.05802,33.883224
38.68116,-0.84813833
63.371822,-10.82328
22.485443,16.755342
-79.96715,18.292171
38.41971,-15.86498
-17.365,-77.81666
-101.441025,40.77888
-18.016663,-98.79151
-3.2214355,108.80521
-65.127914,-58.916233
86.013824,0.68037397
13.222938,-85.1365
-15.349917,43.067146
-62.767063,93.595055
-53.680435,-3.1004047
-102.5815,7.2413588
-107.958755,-32.831802
-14.75711,-95.97236
34.729122,-81.7075
31.03613,-40.424053
-9.973597,41.673294
-91.62625,34.427834
-28.785677,-82.5456
-91.063,-48.263126
110.29387,-14.122352
53.39321,-106.029816
40.54728,-14.116241
-65.93423,89.86373
67.94916,75.7073
69.881004,47.86468
1.627421,33.369293
-16.378027,-19.504444
-93.76077,-44.350258
6.308687,-93.146065
-47.440693,-28.26493
-40.891174,34.09062
-3.2529514,-10.607186
-38.4031,102.15945
90.48534,-36.221783
4.630284,31.265135
-65.46589,-67.17134
15.671603,-38.099083
64.42941,65.880905
-46.108784,57.6294
-5.918148,108.61606
-51.238693,66.83995
-7.0214553,115.29457
-55.92766,85.206184
114.818016,12.645346
14.107584,106.14251
-85.342804,54.513645
53.896084,39.63695
-8.428554,-59.85526
65.87288,0.8755489
-47.93742,107.924164
12.219764,12.823525
-51.037476,48.87315
-100.3263,-52.540035
-63.36429,78.6163
48.784367,-101.19772
-91.846954,-55.005806
-34.937763,71.15643
1.4489272,-111.54323
-68.853355,-10.01373
40.896492,-92.26319
-33.088493,29.58124
-6.9624763,-49.27551
72.04938,3.750536
-2.7609322,-54.431725
72.62062,-72.73792
34.74487,-110.32056
73.681046,-73.56864
34.48202,-19.547033
4.9394665,71.05861
15.369388,70.11929
-97.63012,4.8288813
-31.687397,67.697205
87.61694,-59.282734
-30.273296,-99.138756
-59.17267,90.018196
-89.15357,-28.057758
11.523577,-103.29227
-57.52275,53.149082
-38.056107,9.58926
66.90233,-2.2611597
79.731606,-61.12953
58.28637,-54.541035
50.504208,-13.316039
-97.62054,3.254816
35.308594,-112.732285
-18.749043,-28.272562
-68.58675,31.123451
81.976585,-76.58487
-6.557363,68.418175
26.200802,46.68391
-37.794334,-75.08651
-41.751953,-30.583857
80.153336,49.362312
12.457162,79.91988
64.49089,72.71252
-46.28625,-21.618317
-34.78958,-17.434502
58.931904,-10.258825
-39.591225,-76.88702
-44.136253,73.244156
-24.133892,112.79621
19.071651,15.01552
55.099762,-104.21395
-7.275665,105.57426
47.876385,23.482641
-25.902342,-25.97364
-97.78256,-42.527668
59.8267,64.9075
-62.822853,-13.075054
91.506836,38.47516
66.42578,5.5988646
60.568497,-13.373103
-7.47098,103.521034
-4.7755537,-13.083887
-7.6818433,-110.93212
-80.50318,-40.714424
84.51625,-68.9047
24.003448,-56.37714
-47.141663,-81.862114
16.841103,94.84754
-25.376856,-25.601522
-35.72404,76.74175
13.04743,10.804476
-96.06448,8.20751
42.942753,35.809357
5.132239,70.48596
46.596916,57.927544
51.220806,13.868234
-93.264084,-33.263885
-4.058315,67.018295
13.249699,-76.51478
65.84641,9.900706
-104.18683,7.112214
-13.389468,-112.53611
50.330482,18.899958
10.288241,8.365275
10.33931,-94.75539
2.0148368,-21.475616
-57.34402,80.099045
-7.577294,-49.074398
55.120087,88.75362
37.194824,72.210144
-97.737045,32.469707
67.566925,78.732956
-36.343643,-101.449234
-47.386013,50.92729
-66.989426,13.607039
-52.945023,-60.411293
-3.743507,72.604866
-4.7150264,-112.29292
0.6984372,47.52357
8.996193,-17.467476
87.83665,-62.03019
77.73721,-48.763187
-66.18274,-29.437527
5.1841846,29.816133
-18.935616,-48.341835
53.916313,4.300837
35.657642,78.97566
38.567345,-111.22241
-60.561844,-61.139336
67.696014,42.916588
-16.901354,-69.62405
-113.48359,-16.58919
-76.14798,13.906754
16.069382,68.634514
8.751011,-37.639294
-103.758934,-25.776371
-22.943958,-47.037308
-5.4528236,114.05663
13.124154,111.98959
63.47344,65.73523
-25.537004,-76.62967
54.006565,94.26917
107.132866,-36.96222
25.067966,23.929052
25.687489,96.1458
-101.81346,40.62879
-13.169314,-117.391594
-101.29859,30.157688
-100.54789,1.8397939
99.796684,-57.346523
-79.88992,53.62647
73.19293,74.9701
-43.96408,33.679176
-94.67376,-22.844566
14.685978,-38.746094
2.712012,-88.840004
-45.029823,74.647766
105.14359,14.973022
3.8350651,-22.855005
-88.262314,12.712608
50.57137,52.302612
74.30777,-74.54836
-16.287788,-23.58944
-91.97835,-51.710777
49.75243,34.757282
12.726978,-23.933975
95.4193,-54.24342
39.96764,-107.68822
-56.49392,-8.634154
-87.54116,-24.68446
-79.80128,45.24698
-3.663079,113.716835
-15.609653,7.685174
70.595764,25.73975
57.506916,-37.32764
-50.866062,-38.649696
85.70409,13.932559
40.18986,-88.641045
-108.66673,-25.083387
36.204605,-50.57339
-104.33906,-5.4748993
-17.041914,-97.39927
51.368927,-11.8396845
-40.2866,14.041832
-28.791197,-26.996653
25.533049,-33.098953
-86.30127,55.922638
-96.3646,8.095529
85.8249,0.10938822
104.60945,-42.73763
24.24793,19.421892
-65.87739,94.48385
-20.91568,-36.807415
17.889433,-59.063595
64.36166,43.493805
-10.417662,55.163864
50.93021,6.483032
11.754712,113.02046
-68.21754,84.32432
50.8881,-25.652954
36.15766,-102.25818
-33.102566,9.682401
34.28667,75.426636
35.315952,-17.169369
-33.377766,67.198784
-6.4554524,-97.65489
61.971058,65.48578
34.607147,79.76607
-49.910614,-41.114265
14.450342,74.63131
-12.710472,-59.678364
4.455877,64.78492
-6.316387,1.4380684
68.178566,3.8388817
-47.00168,70.70006
-30.331099,39.704136
-43.01028,4.0423703
67.42974,13.22345
35.602905,-79.12681
102.34653,-50.12193
-81.02334,40.744953
-42.511658,98.490776
55.917904,-59.020008
-92.89771,-34.628777
81.61103,-74.47833
-79.58759,45.351826
-14.242718,-114.18662
-63.90213,29.890005
-100.44905,-3.3594074
49.97307,2.1245694
-90.44714,12.626439
-63.36914,-66.51181
83.76491,-4.726855
28.767336,-34.9336
-57.724926,54.674828
-94.31797,-19.61405
-102.53165,-26.56229
90.26545,37.196648
-13.764108,-105.78058
-8.700716,104.02288
79.61966,-70.65168
12.542049,9.619144
-103.43999,-30.67396
75.83007,-7.192113
-35.83181,-13.188559
30.49207,74.28483
-113.28739,-3.7976222
5.9256334,-1.4728171
34.034054,-20.353113
-2.3311808,4.664634
73.507645,76.15712
9.881455,4.107576
-77.96725,-34.62033
-88.12776,-28.046537
-24.705748,47.659477
-12.823075,-117.70966
94.756714,-20.887327
9.709279,4.188958
-88.56278,-50.730335
63.665123,-61.377174
-81.730125,4.750928
26.40954,91.20127
-2.9297554,21.247162
-44.045635,91.23058
50.61942,-33.99859
69.08859,84.80904
37.58917,-108.3968
3.953748,-23.742773
-17.591824,-70.016335
50.939213,60.524323
-79.78709,34.026245
34.457764,-4.064081
-92.82463,-34.817505
-26.066662,-27.21463
-97.70671,-37.19609
-107.73086,-6.206425
23.720428,22.764864
2.6274989,-21.653454
-39.54105,-104.726715
2.1280036,42.476894
69.02609,-35.776043
-81.549995,43.18956
-45.27437,-95.094864
-90.67358,-41.428547
-36.29704,-101.406624
56.82657,40.546238
-38.243988,-88.77273
-69.868,-26.082314
-14.233017,-45.67087
49.843407,-89.65657
-62.046623,82.87969
8.850816,35.863235
-55.74885,-37.02645
-21.292421,42.26116
-44.184128,80.11629
101.20369,17.849106
-0.09179682,-90.37328
-89.54924,-45.60703
-78.97715,-23.119984
80.010956,-72.8932
-75.38911,17.209337
-86.84423,-52.974834
89.53599,37.562584
-69.9884,-22.597181
-23.531437,-48.39868
-52.08809,-11.178036
8.77043,-91.11714
-8.180201,-111.56532
-4.699262,113.52485
66.42578,5.5988646
-44.122665,-23.82257
-35.672047,63.536472
-29.540218,-17.385231
18.134737,-23.311167
93.72943,41.1038
5.3857646,-13.756521
8.420659,51.25361
45.384735,55.230415
39.207317,39.578743
28.52536,-34.38334
-21.205826,-28.135214
7.2774725,-21.214565
89.68103,-60.8847
-108.14662,9.827686
101.37198,8.637036
-52.057877,55.61609
65.068634,83.24263
0.20339788,49.06184
-28.807749,-26.998655
54.623985,-35.442734
20.15575,-15.534037
48.707657,42.22384
-32.775772,-107.03088
-7.5411353,32.424923
-33.602306,-34.41843
-38.744804,-108.081566
61.7883,27.261976
7.094049,-85.03958
-98.563705,-41.951374
-61.480984,-57.43104
-90.448524,16.606737
26.009132,90.753685
-37.83943,15.937629
-38.078896,108.52072
-41.319614,-78.562164
-31.668394,9.436203
-29.977383,-84.48112
-45.381996,66.78402
72.70498,50.246788
-74.1192,13.6639595
-57.405598,53.244675
24.267744,-59.18215
-26.948654,-23.906439
-40.87653,-75.45265
-35.698185,104.75196
21.027536,17.370674
70.6146,25.869358
13.933548,-38.92994
-62.984634,-39.478893
4.821022,36.98041
-63.402813,-66.75669
71.40332,6.239898
-23.84576,18.630026
4.008663,-90.5444
-7.6436267,102.46807
-48.518463,-93.56608
83.70212,-4.7283397
50.585766,-89.509254
-17.11716,-69.37974
21.347218,-51.075478
-111.80686,-16.278774
90.13432,4.9579444
-56.190742,-38.510357
38.601505,-110.41444
-18.216377,-49.39013
-7.936025,-3.8560915
-2.7595704,2.34124
13.680177,-53.475784
78.434616,37.94479
38.872555,-12.12746
-40.197723,-60.57332
44.458008,-99.75385
-43.744625,72.77522
-38.05116,16.44167
66.10589,48.408466
22.719215,-42.83575
27.261179,-32.74385
-37.60542,7.9922934
13.836802,110.97868
-103.988075,4.2163587
22.146883,-63.68829
-99.71032,29.8928
63.409054,-7.4419775
-4.3733606,-55.531227
32.544857,74.71843
-52.371586,-32.080692
81.17818,-34.121296
-47.492336,-92.25618
83.2443,17.066723
16.693857,-76.23243
64.3287,-7.2962284
35.230507,-101.78696
2.2021286,4.154407
-86.54058,55.061745
-24.00873,-56.6105
44.302753,-73.44348
-50.05125,61.835224
-47.70864,-81.73323
-27.782463,-53.084545
-0.24340746,-18.146631
55.734005,-13.880799
12.4745455,-47.191074
-39.592113,-76.02723
-38.60985,-30.781115
22.82306,-17.213648
33.008224,-91.57373
-49.490864,57.600273
-100.75703,43.266533
37.054405,-58.539597
38.17183,78.11981
53.287052,80.75992
-71.09493,91.94079
56.87875,-47.040894
-49.2809,89.28106
20.747568,-24.15302
5.696098,-92.07503
92.10055,-57.333633
-2.4124076,27.086405
-108.89922,-24.811865
-14.458036,51.802017
-95.76169,-52.966713
27.566427,24.993773
-101.636444,-32.024235
33.956104,-98.45107
32.668133,52.33942
-70.83056,-25.877007
-14.178006,51.61857
67.019516,8.448001
54.538357,-35.50123
85.423935,-69.163185
-29.612577,86.622734
50.3207,18.895777
67.96792,10.591962
34.158497,15.289029
-85.86962,-24.169369
-30.545813,107.874954
-29.739328,-51.173767
-23.202093,81.552795
-91.7275,-55.366634
96.21762,-7.2536335
42.63295,37.717552
24.267744,-59.18215
-56.029366,-65.40611
33.7074,-112.57369
49.329132,-88.69506
-81.27178,53.486107
32.48763,-100.22215
-10.598356,-40.628506
10.4181595,-7.8355412
-43.60417,-48.591618
103.988594,8.888667
-23.186047,-48.646202
-62.596443,5.2397165
96.49532,-53.363293
1.2508892,0.47635514
77.55506,-3.5583243
-41.45411,30.035686
-59.818638,-54.62345
8.879294,-14.666156
61.156082,-58.22458
42.356308,-90.35507
85.4133,-65.30074
15.897871,-20.009975
34.21328,55.28539
-18.853355,-109.252556
13.000644,-12.396062
-55.131844,-32.27269
27.224108,93.050354
-25.73555,18.741507
-74.631714,10.423778
9.383402,41.322144
-98.108376,-2.4110162
-89.72539,29.991909
-31.655891,107.21787
17.739853,16.467487
-39.78518,90.38089
-23.933786,54.408356
3.3417366,112.76062
66.1582,8.413617
-30.459919,-87.48186
-47.97409,107.86819
-86.518776,-24.979637
58.287113,14.415789
-5.84514,-5.5258317
-98.73588,-6.3346663
24.18715,88.83023
19.022331,-64.2432
-44.52419,-21.040285
-47.168537,-45.57546
-8.485087,104.06666
7.829762,-93.770905
7.4219966,-23.864283
3.5094464,103.279274
-70.913185,31.533482
-24.111626,48.05889
37.08891,69.74828
62.807365,-49.723717
-42.743347,70.63137
-24.458015,-72.800354
-98.11986,41.68523
14.60836,-20.241928
-10.440137,80.70865
-14.616552,51.748024
-44.145054,-18.872223
-95.6733,-52.922943
26.241646,-35.80195
-40.134132,-32.1468
-42.884262,-78.19301
28.864725,53.45367
-96.32046,-41.207233
-49.252487,105.00031
-62.582355,-58.77325
10.14142,-103.05427
15.749695,-45.49776
39.034977,-12.194403
-49.211025,104.93126
61.63399,-59.941563
82.84964,-25.070997
58.543835,-46.242607
-88.41597,-44.660217
-27.601084,43.39046
-61.28621,-57.67417
83.92719,49.98584
21.58703,-87.55813
-111.61244,-18.975803
-66.85634,37.28311
-0.2924059,-110.70355
-33.29814,64.524055
101.90143,-49.597095
-1.0084381,27.214893
-82.58164,43.06305
7.675502,95.480064
-30.696344,97.22974
-30.41183,24.464445
17.544891,91.92709
34.35886,-112.770454
-51.31999,-36.68483
10.773727,-81.88689
-4.0371275,-50.59945
-48.7144,-99.26052
34.463226,-4.2370296
9.0040655,96.37061
-46.212067,58.02781
-51.491814,93.880264
-62.528946,-70.46395
36.462727,36.698788
84.445694,-65.52647
0.7581105,-18.008171
-26.73318,-17.510948
2.06621,91.80613
114.86019,-14.762487
-96.52392,-49.445637
8.856883,-88.30007
82.3451,-48.60133
-58.812023,-40.3266
39.577934,-111.25337
70.86075,-9.964015
-16.23648,-110.81329
-42.996803,70.93486
44.099297,-92.19082
14.137312,-52.18809
49.48387,-90.06917
-49.048973,116.069664
-82.8715,-33.143574
-7.90211,-111.08789
41.820175,32.189087
-6.72592,80.15049
-46.438763,36.743877
-74.30508,13.407494
53.026215,4.9137607
36.43099,5.00823
-99.3142,-7.132374
87.51612,40.0488
49.78781,57.916317
79.84827,-21.794008
-100.41626,-12.250503
90.09122,4.6569934
-3.3406634,-6.1996074
-47.520638,-60.224037
-25.028936,-78.456436
82.88004,-32.4006
49.365574,-22.615856
-78.01405,-43.594532
43.78664,79.28754
-45.1436,80.321335
43.828762,34.726933
64.98764,83.3098
-48.82298,-80.03528
4.090343,31.543142
40.943607,-69.425316
38.479607,-109.45989
-52.544464,-84.8738
84.28362,-65.600555
25.447348,95.90581
-47.93742,107.924164
-28.690763,19.271431
-49.62432,22.444487
14.90806,-78.3123
66.65784,-2.1472595
-52.802574,-93.0824
74.71726,-32.15703
-56.448135,84.74945
55.191975,92.338425
-5.2496743,26.876566
8.167632,95.31079
17.044788,-96.45578
21.922247,36.116768
0.049777012,-103.41326
6.6033874,-34.00258
10.7149725,41.243275
-31.174583,115.53221
-114.291306,-2.075352
43.06835,36.40533
-44.127296,-75.46995
38.655224,-48.680252
-99.2699,12.764156
-39.772705,-102.98578
-11.676112,-118.468315
-109.57684,37.376102
46.62979,95.06645
16.483057,16.383083
-51.36466,67.32199
3.042273,29.297132
44.940563,38.7145
86.160545,39.59697
-7.066391,-102.64847
44.905327,2.9030426
-30.521835,-88.330574
-51.20206,66.88931
62.72985,65.62477
-44.51027,30.888065
-63.36319,-13.625619
42.891483,38.2075
-26.037125,-82.28438
116.69603,12.410562
-16.11806,-53.163345
-63.949783,93.99644
-11.959034,20.511639
22.153006,-25.416967
-55.173878,92.57586
-111.074745,0.90003425
0.9222209,-87.12126
19.247248,101.27962
-45.598778,30.410934
-94.97797,-49.24734
-25.149487,-17.267729
3.135218,-91.35999
13.569865,-93.76185
-36.70587,-31.405546
81.30822,50.20615
16.837713,-36.57107
50.840366,1.5207226
-41.39584,51.495697
13.550801,-93.7422
-12.574453,104.41589
37.861572,-89.79471
-44.145428,9.294382
-98.077736,9.185661
14.89314,6.5772386
18.284416,43.967575
-23.665482,7.4908795
4.3105326,99.68152
66.74245,-2.1590414
-27.128046,-83.51438
-101.56955,7.4833207
-31.655542,107.217445
52.60245,42.71584
79.870056,-74.1261
19.821987,-24.172693
67.56827,42.55466
2.4188855,4.203612
-90.62853,14.443116
35.344975,51.782764
21.117632,17.252657
-27.622168,-29.621426
-15.406814,-105.6805
-102.46546,31.057137
65.23269,-56.389587
-31.2425,-34.058792
77.37336,32.12631
-7.178032,-96.02727
-38.467712,80.03085
-101.60536,29.421686
77.68626,-24.96178
-30.76499,-105.342766
-102.48943,46.362873
-15.190654,33.803844
81.13544,51.66972
-61.651768,-67.721855
-26.52078,107.482704
-98.72102,8.732986
-56.379032,101.94101
-3.815974,3.6310925
59.785095,65.23328
-32.36045,-32.26181
-2.675057,-8.760013
28.996778,69.09271
72.70541,50.247223
64.293724,28.903154
75.33128,-30.891891
40.733093,-82.35335
-57.436268,93.08213
-52.09193,85.962975
-51.006042,112.354195
24.485434,-64.43878
43.35831,-89.93835
104.50988,-42.815056
-51.55594,87.447754
-96.794014,4.1071973
-53.072163,85.75083
-89.36817,-28.050812
38.987797,-15.842346
-12.483108,104.2765
-79.342,-39.177853
7.1104937,36.883457
77.17199,28.63365
-16.098988,-100.77009
-34.692574,-23.505735
1.206595,48.70053
30.007437,-110.589554
50.20181,95.050476
-46.492302,10.026163
-44.558746,-18.988956
-104.88208,-23.945242
49.81864,42.96695
34.67665,-81.69433
21.90609,9.917406
-5.9461517,112.08631
-0.511868,-22.556196
27.693216,-21.821537
-44.121674,30.678635
-10.821785,102.992424
51.29629,14.135509
-8.120849,-100.55667
-16.629187,-58.5086
-34.01586,66.750244
-49.048977,116.068146
46.20644,16.309011
0.48971647,47.26267
-109.26954,36.344196
33.679966,69.00512
-44.344925,34.056385
10.715178,41.243084
-66.57225,-29.088688
-12.855165,-71.296326
39.746105,37.541992
53.71928,-87.14817
93.090225,-4.8192644
3.5116203,36.53713
61.948967,-33.71525
-21.881235,-15.806335
-21.338545,-49.492718
-61.27093,98.032845
94.61192,-20.441595
-105.50997,-37.484806
40.18986,-88.641045
82.568924,34.54195
40.018417,10.206548
-57.72451,82.17125
21.339558,-81.83104
15.84237,-45.067093
-51.48759,111.37203
101.73556,-28.51934
-50.738297,112.899025
19.128155,14.278812
71.26594,76.81558
-38.153236,72.79837
70.59007,26.592823
-35.145103,14.273705
-46.39747,37.229816
33.967194,79.57245
83.13487,32.285603
14.194254,106.19563
-87.36344,-0.18967381
-55.875656,86.63363
9.119187,-111.7557
-53.054096,-85.336464
85.245544,-68.02844
-23.022123,9.985611
-4.454632,30.805098
15.84237,-45.067093
-99.64746,-4.063131
36.739502,-113.240395
-26.750391,110.56732
18.229982,17.174742
-41.24321,114.975784
-26.738577,-23.856518
-97.12132,19.100288
21.347273,-51.07536
-33.067314,29.487667
57.1762,-19.861954
86.81347,15.287187
65.310036,-59.490036
-35.05545,-0.7038878
8.277099,-75.03016
67.54882,45.915432
-66.6534,-29.27403
15.54105,-76.14753
-75.11032,14.480763
-18.735092,-28.875677
15.0269785,111.62913
-55.95514,86.95998
-45.39706,-94.66991
-57.247494,-8.495261
39.632442,16.09837
-35.611603,-78.46582
