id,ciudad,fecha,anio,mes,hora,dia_semana,es_fin_semana,periodo_dia,categoria_delito,es_peligroso,latitud,longitud
36266717,philadelphia,2025-12-01,2025,12,10,monday,False,mañana,robo_vehiculo,False,39.96234993,-75.14307923
36266718,philadelphia,2025-12-01,2025,12,17,monday,False,tarde,robo_vehiculo,False,40.06536691,-75.2384672
33146453,philadelphia,2025-08-26,2025,8,18,tuesday,False,noche,agresion,True,40.05504284,-75.15030066
35229804,philadelphia,2025-10-27,2025,10,18,monday,False,noche,orden_publico,False,39.94763469,-75.19981474
36266721,philadelphia,2025-12-01,2025,12,19,monday,False,noche,robo_vehiculo,False,39.95492793,-75.14417624
36266728,philadelphia,2025-12-01,2025,12,21,monday,False,noche,robo_vehiculo,False,40.13096689,-75.00987027
35592433,philadelphia,2025-11-08,2025,11,18,saturday,True,noche,fraude_engaño,False,40.02915105,-75.10415306
35955789,philadelphia,2025-11-21,2025,11,17,friday,False,tarde,robo_simple,False,39.9946742,-75.13458402
35592438,philadelphia,2025-11-08,2025,11,10,saturday,True,mañana,fraude_engaño,False,39.91411863,-75.2361345
35592446,philadelphia,2025-11-08,2025,11,11,saturday,True,mañana,fraude_engaño,False,39.91111995,-75.23484521
34186063,philadelphia,2025-09-25,2025,9,10,thursday,False,mañana,arson,True,39.89886631,-75.24554854
32076587,philadelphia,2025-07-27,2025,7,3,sunday,True,madrugada,robo_vehiculo,False,39.94924324,-75.221602
30430651,philadelphia,2025-06-09,2025,6,20,monday,False,noche,robo_simple,False,40.0149812,-75.08569339
36266745,philadelphia,2025-12-01,2025,12,19,monday,False,noche,robo_vehiculo,False,40.0264983,-75.11091223
35592454,philadelphia,2025-11-08,2025,11,11,saturday,True,mañana,fraude_engaño,False,39.94417196,-75.22785395
33496109,philadelphia,2025-09-05,2025,9,11,friday,False,mañana,violacion_armas,True,40.07117033,-74.98307007
29730030,philadelphia,2025-05-20,2025,5,17,tuesday,False,tarde,sin_relevancia,False,39.9668694,-75.24393659
28027678,philadelphia,2025-03-31,2025,3,15,monday,False,tarde,sin_relevancia,False,39.92944464,-75.17721351
28027680,philadelphia,2025-03-31,2025,3,15,monday,False,tarde,sin_relevancia,False,39.92978374,-75.17913992
35592462,philadelphia,2025-11-08,2025,11,13,saturday,True,tarde,fraude_engaño,False,39.94099561,-75.22918362
28027682,philadelphia,2025-03-31,2025,3,15,monday,False,tarde,sin_relevancia,False,39.92980943,-75.17933632
35955811,philadelphia,2025-11-21,2025,11,9,friday,False,mañana,robo_simple,False,40.0244948,-75.18106499
35592470,philadelphia,2025-11-09,2025,11,9,sunday,True,mañana,fraude_engaño,False,39.93242336,-75.22306847
32769417,philadelphia,2025-08-16,2025,8,8,saturday,True,mañana,sin_relevancia,False,39.93805626,-75.18432449
32769439,philadelphia,2025-08-15,2025,8,17,friday,False,tarde,sin_relevancia,False,39.94851492,-75.16193749
32769443,philadelphia,2025-08-15,2025,8,19,friday,False,noche,sin_relevancia,False,39.95022053,-75.16658258
29730084,philadelphia,2025-05-20,2025,5,16,tuesday,False,tarde,sin_relevancia,False,39.9915092,-75.12254431
29730086,philadelphia,2025-05-20,2025,5,22,tuesday,False,noche,sin_relevancia,False,39.99391474,-75.11465284
32769447,philadelphia,2025-08-15,2025,8,19,friday,False,noche,sin_relevancia,False,39.95022053,-75.16658258
29730088,philadelphia,2025-05-21,2025,5,6,wednesday,False,mañana,sin_relevancia,False,39.99176901,-75.12114371
33842637,philadelphia,2025-09-16,2025,9,1,tuesday,False,madrugada,agresion,True,39.92564465,-75.19199861
32076654,philadelphia,2025-07-26,2025,7,15,saturday,True,tarde,robo_vehiculo,False,39.95473169,-75.24201599
32769451,philadelphia,2025-08-16,2025,8,0,saturday,True,madrugada,sin_relevancia,False,39.96009193,-75.13799024
35229891,philadelphia,2025-10-27,2025,10,17,monday,False,tarde,sin_relevancia,False,40.04743153,-75.12842661
33842643,philadelphia,2025-09-15,2025,9,13,monday,False,tarde,agresion,True,39.90253394,-75.17459523
33842644,philadelphia,2025-09-15,2025,9,10,monday,False,mañana,agresion,True,40.04490074,-75.06246135
34186133,philadelphia,2025-09-25,2025,9,21,thursday,False,noche,fraude_engaño,False,39.92175144,-75.14674579
33842647,philadelphia,2025-09-15,2025,9,10,monday,False,mañana,agresion,True,39.94795498,-75.17450677
34883988,philadelphia,2025-10-16,2025,10,20,thursday,False,noche,daño_propiedad,False,39.94793701,-75.23793713
33842652,philadelphia,2025-09-15,2025,9,15,monday,False,tarde,agresion,True,40.0316499,-75.10069599
33842655,philadelphia,2025-09-15,2025,9,10,monday,False,mañana,agresion,True,39.94928193,-75.17310012
33146564,philadelphia,2025-08-26,2025,8,10,tuesday,False,mañana,agresion,True,40.05318616,-75.09446934
31069419,philadelphia,2025-06-28,2025,6,10,saturday,True,mañana,robo_simple,False,39.99463316,-75.09555728
33842660,philadelphia,2025-09-15,2025,9,21,monday,False,noche,agresion,True,40.07276724,-75.07642656
33842663,philadelphia,2025-09-15,2025,9,13,monday,False,tarde,agresion,True,39.95079045,-75.16659986
31069427,philadelphia,2025-06-28,2025,6,16,saturday,True,tarde,robo_simple,False,40.00436805,-75.10356062
33146572,philadelphia,2025-08-27,2025,8,0,wednesday,False,madrugada,agresion,True,40.03543901,-75.08313706
31069435,philadelphia,2025-06-29,2025,6,0,sunday,True,madrugada,robo_simple,False,39.99727725,-75.08841116
33842671,philadelphia,2025-09-15,2025,9,21,monday,False,noche,agresion,True,39.96721199,-75.15575025
33146580,philadelphia,2025-08-27,2025,8,1,wednesday,False,madrugada,agresion,True,40.068611,-75.08705298
31069443,philadelphia,2025-06-29,2025,6,0,sunday,True,madrugada,robo_simple,False,39.99727725,-75.08841116
34884007,philadelphia,2025-10-16,2025,10,18,thursday,False,noche,sin_relevancia,False,40.00179453,-75.12546408
35592548,philadelphia,2025-11-08,2025,11,9,saturday,True,mañana,fraude_engaño,False,39.93266665,-75.19706771
31069451,philadelphia,2025-06-29,2025,6,3,sunday,True,madrugada,robo_simple,False,39.99727725,-75.08841116
31069459,philadelphia,2025-06-29,2025,6,5,sunday,True,madrugada,robo_simple,False,39.99727725,-75.08841116
35592556,philadelphia,2025-11-08,2025,11,12,saturday,True,tarde,fraude_engaño,False,39.93095312,-75.17921595
36266836,philadelphia,2025-12-01,2025,12,13,monday,False,tarde,robo_vehiculo,False,40.07120076,-75.16338034
35592560,philadelphia,2025-11-08,2025,11,9,saturday,True,mañana,fraude_engaño,False,39.92829329,-75.152895
27408369,philadelphia,2025-03-07,2025,3,20,friday,False,noche,robo_simple,False,40.06035247,-75.04489647
36266837,philadelphia,2025-12-02,2025,12,8,tuesday,False,mañana,robo_vehiculo,False,40.03850286,-75.16606831
32076717,philadelphia,2025-07-27,2025,7,4,sunday,True,madrugada,robo_vehiculo,False,40.03935261,-75.03664761
35229936,philadelphia,2025-10-27,2025,10,18,monday,False,noche,sin_relevancia,False,40.00458267,-75.09745188
36266852,philadelphia,2025-12-02,2025,12,4,tuesday,False,madrugada,robo_vehiculo,False,40.0381435,-75.1705569
34186194,philadelphia,2025-09-25,2025,9,11,thursday,False,mañana,agresion,True,40.03918393,-75.08386688
35592583,philadelphia,2025-11-08,2025,11,13,saturday,True,tarde,fraude_engaño,False,40.07441021,-74.98480038
30072900,philadelphia,2025-05-30,2025,5,16,friday,False,tarde,daño_propiedad,False,40.02552622,-75.08080949
32076740,philadelphia,2025-07-26,2025,7,10,saturday,True,mañana,robo_vehiculo,False,39.99020195,-75.22659097
34186207,philadelphia,2025-09-25,2025,9,18,thursday,False,noche,agresion,True,40.05067933,-75.07077707
36266874,philadelphia,2025-12-01,2025,12,10,monday,False,mañana,robo_vehiculo,False,40.0560268,-75.18042216
29730203,philadelphia,2025-05-20,2025,5,9,tuesday,False,mañana,sin_relevancia,False,40.01043334,-75.1370405
29730207,philadelphia,2025-05-20,2025,5,9,tuesday,False,mañana,sin_relevancia,False,40.01044057,-75.13709443
29730209,philadelphia,2025-05-20,2025,5,9,tuesday,False,mañana,sin_relevancia,False,40.01423505,-75.14007319
