umap1,umap2
2.7961867,17.174202
2.7269032,17.289396
2.729141,17.265068
2.7727907,17.197973
2.4837034,10.650135
6.622078,11.523156
4.923871,16.853004
-4.7524295,7.922013
3.6276503,18.078495
-4.741978,7.9360704
-4.087885,8.098581
8.158383,21.52847
-0.6101538,12.919716
2.5156963,10.224264
8.258106,21.501675
0.9653768,9.354347
7.973553,21.523268
4.0785804,16.251862
8.941833,19.518503
4.173175,16.15452
-3.5482266,11.790572
-4.781213,7.9106293
7.247272,20.484137
-4.7824945,7.9448214
8.427765,20.193348
3.76659,16.73174
3.7715218,16.731924
3.7773025,16.71629
3.7701526,16.725157
-0.6678805,11.448007
-0.6274719,11.410506
-0.64653224,12.9300375
3.7357903,16.760511
-0.9639069,11.769197
3.7524533,16.717503
-0.61962366,12.935703
-0.6120646,12.912153
-0.9600617,11.833328
-0.9734889,11.771047
4.339304,17.883656
1.02692,16.680803
5.5438066,11.507571
-4.536924,8.387813
-4.7740736,7.7060866
-4.77823,7.8802915
-4.7827706,7.9164047
5.813009,11.602506
5.874549,11.660135
5.8643184,11.570581
2.7147002,17.266565
5.867221,11.471965
8.374178,20.882658
5.521063,11.561372
4.7572584,16.446672
8.828558,19.396925
8.82413,19.400053
8.915587,19.452057
-0.54806846,12.960126
-0.41890296,12.000917
2.8401074,17.223976
2.8270059,17.480589
2.9086368,17.501312
2.8635855,17.256027
2.8371904,17.153568
5.1636076,11.841395
4.7199683,11.977814
-4.7362857,7.9481645
5.594795,11.241685
6.6039624,11.262212
-3.726295,6.4658012
5.1270866,13.152763
-3.0204036,11.824569
2.8307319,17.47042
-0.70679504,11.476258
6.655568,21.565086
2.971069,17.266237
-0.5989621,12.913516
-4.566337,8.352574
-4.75862,7.9208035
-4.565012,8.368507
6.6085258,11.483161
-4.799849,7.876873
-4.657936,8.030997
5.9880843,11.778417
-4.751651,7.946251
4.9695272,12.122871
6.316941,11.56595
-3.2474928,11.325475
4.6407228,11.961588
-3.0355973,11.863698
-3.1859758,11.314207
8.519343,20.75367
8.584259,20.729507
-3.1862786,11.34394
-2.992467,11.836266
-3.5666,11.792669
-3.715219,6.4546046
-3.5636427,6.444363
8.51716,20.726624
4.721844,16.741838
8.503012,20.773373
-3.7159398,6.442181
8.530979,20.612755
4.828683,16.665977
4.9181576,16.80808
4.9272304,16.788485
0.98748505,16.678421
8.863289,19.424503
8.011764,21.121567
5.613506,11.433308
5.1742206,11.83684
8.827155,19.39045
4.9334173,11.944731
5.276495,11.925596
4.778166,11.949318
-0.4857819,16.030008
4.6271763,11.936753
4.694559,11.967061
0.10751717,11.725671
8.855796,19.42731
3.815348,16.684483
1.0001069,16.691168
1.0001069,16.691168
-4.764614,7.9208727
6.4938917,11.466957
-4.778316,7.6836166
4.6582527,11.950843
6.2644124,11.569936
8.076521,21.407173
6.01475,11.725516
8.134595,21.345974
6.01475,11.725516
-0.31091115,12.489736
-0.6033936,12.950377
1.0053117,16.696026
-0.6158056,12.923315
4.187118,16.138617
-0.5506234,16.358395
-3.5920243,6.404943
2.941465,19.008524
2.9947276,18.708658
3.2299461,19.215887
3.2496002,19.186365
4.9412518,16.819496
4.0893073,16.226303
-1.6901983,11.304164
3.20218,19.105497
2.948103,19.010847
3.2957938,19.205547
3.0740395,18.953133
2.9082563,18.996138
3.241495,19.214407
3.2453778,19.19952
2.943672,19.011005
3.2156806,19.10509
2.9313061,19.029741
5.571205,11.415456
3.2453778,19.19952
-1.3381504,12.646723
-1.3915869,12.754065
3.1484232,19.151588
6.971258,13.255152
-1.4179949,12.773004
3.5375388,18.868608
4.8627114,17.018873
4.834057,16.331358
2.961425,19.024471
3.5763776,18.807405
2.9788766,19.090607
-0.53420067,15.967322
8.826465,19.387825
0.25630322,17.225273
2.9483352,19.016367
-0.5183597,15.956647
8.841812,19.41889
-0.5350965,15.962043
2.9593472,19.008009
-1.3494797,12.412645
-3.4687102,11.734475
-1.3401837,12.651886
-1.3489673,12.694326
-0.47479492,16.757317
-0.5391412,15.958472
-0.5138183,15.922867
5.552999,11.522345
5.5853376,11.446597
-0.523443,15.954334
8.178981,21.471308
-0.48501754,15.922371
-0.5322047,15.970256
-0.5322047,15.970256
-0.6741086,12.875664
-0.51348716,16.76222
-0.4841251,15.911282
8.828922,19.391127
-0.5288143,15.937935
-0.48270732,15.958372
4.7909393,16.887705
6.666979,11.555494
-0.5340821,15.953778
-3.5611205,6.479691
-0.5259755,15.959206
6.7155614,11.411574
6.0862055,20.032312
-0.5259755,15.959206
-0.54458684,15.935942
6.7061253,11.391138
-3.5738394,6.4267282
-0.53390974,15.9613085
4.6549253,12.091317
-0.5067816,15.959345
-0.5067816,15.959345
3.477735,18.989555
6.1709976,19.6968
-0.5865138,15.957275
4.88642,12.008542
0.75073665,10.114003
-1.0135832,11.690403
0.8006707,10.039956
1.0444111,10.096241
-0.06871941,16.966236
-0.043428425,16.976938
4.820287,16.613611
7.9830585,21.496445
4.8597674,11.93755
4.139306,16.174507
4.6687956,11.95024
3.5497038,18.54915
-0.9828963,12.306888
-4.848053,7.887289
8.661163,20.67149
2.7530408,18.259657
0.3346049,12.774302
0.30898535,12.803853
-0.4246779,16.774626
2.7599406,18.246845
5.1592093,13.362687
4.5790706,11.906437
5.2506623,11.833654
5.197601,11.87344
7.9938912,21.096455
4.648164,12.085806
4.9713387,12.1245165
4.634033,11.943933
4.705395,12.185535
-1.9276925,15.868604
7.9299936,21.07957
-3.9536388,8.352411
7.9101143,21.070297
-0.78742003,12.91561
-1.6960381,15.72813
-0.67535245,12.925421
-0.59649587,12.920186
3.8026202,16.707245
2.5161564,10.094049
2.5299582,10.184234
8.775335,19.42444
4.787607,16.763906
-0.6621045,12.887527
0.68486834,10.031743
-3.956863,8.334106
-4.799327,7.8836555
-4.7642326,7.9240494
4.8206525,16.776035
-4.8172503,7.9139752
-3.676655,6.4812846
3.6905077,13.559672
5.1285233,13.157
1.0324126,16.697983
1.0324126,16.697983
3.7706246,16.703096
-4.631583,8.02778
3.7382236,16.723871
6.433221,11.589096
6.3796396,19.889818
4.6231,11.996206
6.206306,19.75875
-1.8008738,16.140425
-1.9273895,16.049494
4.810018,16.823845
-1.9514028,16.008936
6.666854,12.812786
6.6419992,12.786368
-1.8006585,15.90522
6.6166577,12.778522
6.6054964,12.85502
6.6261578,12.845943
7.31771,19.785728
6.4887605,12.853937
6.4631777,12.867514
8.456383,20.020494
6.606807,12.884528
5.1890907,11.862177
6.3304,19.785536
6.458878,12.850336
-1.8527336,15.856138
6.3368964,12.78882
6.6425138,12.878164
6.6154413,11.495278
-4.093683,8.068869
6.666138,12.807332
-3.80848,6.453245
6.6112046,12.80333
6.6837864,11.423829
5.144384,11.856391
7.257766,19.686867
4.9026704,17.079788
7.224737,19.625483
6.7472386,11.434523
-4.1294694,9.302833
7.2275887,19.719519
7.223851,19.628166
8.60515,19.953661
6.2146177,11.588628
6.6254897,11.75373
6.255313,19.771084
6.303942,19.71718
6.26229,19.761965
6.240504,19.693394
6.2529235,19.788588
-0.36993048,16.442078
4.6556664,16.33901
-0.5379475,16.061037
-0.5379475,16.061037
6.258586,19.690952
3.28302,17.912636
6.23861,19.617813
8.276803,19.444077
8.425632,19.51764
8.479943,19.62876
-1.9469349,15.7931385
-0.5653426,16.09156
8.312446,19.506256
8.269997,19.552418
8.464152,19.565413
0.16859306,12.825816
-0.5216856,16.047987
8.256183,19.539778
8.329892,19.419458
-1.9444661,15.796256
-3.6439223,6.4165397
6.3218923,19.730453
4.3049684,16.215818
5.1280794,13.137611
5.669184,13.267121
0.15904996,12.824094
-3.612614,6.4046464
5.0741477,13.29654
-0.5865138,15.957275
3.0795321,18.976522
-0.5653555,15.962143
4.6254196,11.905324
-0.5011179,15.876319
-0.55191976,12.951929
3.2683902,19.196655
-0.54917616,15.980622
0.7062853,10.085119
0.9292917,10.203063
6.409298,19.7454
6.624314,12.11219
-1.761733,11.313296
-1.9352684,16.026108
-0.97563463,12.230729
-3.7282417,6.450391
-3.5027947,6.495449
-3.7543125,6.453027
8.185089,21.468765
8.210706,21.472519
-3.7422557,6.4410825
7.991442,21.4911
4.970942,12.673791
-3.5170455,6.421735
8.216386,21.469639
-4.6215076,8.356387
3.3729894,19.046585
-3.5905013,6.4109654
-4.5732226,8.143955
3.995165,17.482035
-4.7542067,7.908754
-3.7734313,6.4619155
-3.5776918,6.4158206
0.75323033,9.386138
-4.831867,7.8678913
-1.3024882,11.995896
-2.0027566,12.22096
3.8535097,16.708778
3.7719285,16.713072
0.67500836,9.953995
-3.759667,6.454015
3.7322283,16.733358
3.7472863,16.758802
-0.945486,11.748165
8.007192,21.524609
7.9689384,21.489277
3.5738783,18.7766
3.6173363,18.84193
4.8661337,17.068836
-0.6481277,12.947845
6.1822324,19.771914
6.3010507,19.751144
2.84133,17.82672
-0.628376,12.905936
-0.6127029,12.924973
-1.8086381,15.752997
2.9462845,18.086784
6.4793134,19.845186
5.673028,11.639398
0.7294067,9.334038
-3.762738,6.4622536
-3.6685388,6.4019337
-1.5932567,12.255244
6.1920605,19.98945
3.5974545,16.676874
5.613975,11.516881
5.771103,19.728844
3.0440881,8.044544
3.0505335,8.071086
-0.62775457,12.895319
-0.5231405,16.025387
-0.5231405,16.025387
3.1292458,8.047701
-0.5231405,16.025387
2.5279386,10.466368
-1.4968601,16.241316
3.0440686,8.016566
3.0495446,8.012107
0.7074609,9.43531
3.0428884,8.017795
3.0381618,8.016318
6.2833476,19.827763
4.83334,16.5883
5.8282323,19.78909
3.0428884,8.017795
3.057539,8.045173
-4.776956,7.902392
-4.788938,7.90944
3.2280593,19.192251
-1.5235113,12.246622
6.3831778,11.5058155
1.2048696,9.540591
4.9762716,16.884752
6.22881,19.79056
0.2870829,12.806121
-0.7784651,12.550831
2.2030861,10.35769
-0.74695593,12.688964
8.3255625,20.881302
-3.189088,11.344728
4.3111815,17.87637
-1.8032386,16.14636
-1.2922845,11.9935875
0.15695725,12.828949
-0.5812615,16.397942
7.294917,19.764257
2.7210205,10.2749405
8.461923,19.560394
-1.568493,12.216654
-1.5550325,12.317349
-0.5373205,16.453638
-0.30613104,16.48016
3.910749,16.912714
4.392041,17.838217
6.2948575,19.721512
-4.966244,7.106373
5.444361,12.126459
-0.4563529,16.768957
0.27764606,12.817775
3.767318,16.740147
3.7452102,16.715939
5.840246,19.81943
6.8050346,21.373102
5.8230324,11.750572
6.5686345,19.769676
4.2893386,17.90444
4.9192114,16.807749
6.5015206,19.811369
8.1264715,21.499678
8.456125,20.269438
-3.0292492,11.836801
2.036876,8.174272
3.9294925,18.232763
8.18025,21.48252
2.5153918,10.471422
2.0400286,8.174787
2.030801,8.187133
8.473728,19.597271
8.6431465,19.491135
-3.6914296,6.4560905
2.0232632,8.266269
2.9261458,18.686949
2.0530117,8.158647
2.5814586,10.24172
2.0123072,8.238634
2.066644,8.163605
3.2160237,19.22887
8.458675,19.564337
-4.5620885,8.286807
2.009875,8.253186
2.0771217,8.137583
3.2572508,19.19731
2.0048783,8.216679
4.8335032,16.426868
-0.3318973,15.349831
2.0302987,8.192094
3.2577891,19.204275
-0.38858694,15.363406
2.0687919,8.150361
8.429974,20.255817
-0.54557794,15.4173355
2.0385365,8.158836
2.064557,8.147155
7.4186864,20.522236
4.889119,16.615723
5.2043786,11.878106
8.151211,21.582445
4.813376,11.946688
6.39283,19.765446
5.4395013,12.223275
3.9414012,18.20945
1.00636,16.701372
-0.41722336,16.772148
3.6940644,16.703741
0.7301183,9.364136
0.71886015,9.52398
3.9986672,18.229053
3.7557504,16.72798
6.615251,13.039048
3.7338777,16.709642
2.0513296,8.170971
3.6839674,16.72459
4.8161273,16.377605
4.8778496,16.87321
-0.4238439,15.42202
4.7421722,12.231254
6.692171,11.429624
-3.0615776,11.7896
-4.76553,7.886918
3.568211,18.782793
-4.7519803,7.9318795
5.861115,19.911676
-1.9650706,16.01878
4.794815,16.871307
-1.2713233,12.404456
-1.950616,16.008316
-1.8658651,12.307418
-1.603727,11.907382
-1.9174565,15.974813
-1.7244449,11.904084
-1.7853664,12.108117
-1.8803192,12.318295
-2.0407095,15.946229
-1.7178317,11.953783
6.755277,12.154163
-1.8803192,12.318295
-0.73920256,12.945808
-0.6842566,16.427454
0.34718332,17.133305
-1.8409561,12.291629
-1.805793,12.143772
0.25733623,17.235876
2.745809,10.143358
-1.8696389,12.308973
-1.793155,11.920329
-1.7302964,11.96375
7.9921794,21.495428
-0.559625,16.092354
4.9151177,16.84525
-1.8859315,12.271418
6.708206,12.034044
7.9921794,21.495428
8.029948,21.489544
-1.8986827,12.311014
0.7224519,9.349634
-0.5465605,16.052816
-1.6917922,11.946195
-4.484607,8.368074
-1.0246618,11.889902
-1.7882115,12.102036
-3.1732078,11.329679
-1.6403071,11.897277
-4.5778856,8.292478
-3.6202939,11.761639
6.6639366,11.4066515
-1.7690225,11.992143
-1.589272,11.817153
0.72341746,9.405666
6.684201,11.456236
4.9355674,16.88937
-1.6641926,11.899966
-1.6901183,11.945946
-1.7276725,11.923975
-1.6805712,11.88567
4.7752604,16.33605
2.172053,8.133605
6.563619,11.683081
-1.732945,11.904756
2.0915058,8.085279
2.1044974,8.043514
2.1146731,8.067861
-3.6895344,6.466945
5.62411,11.650347
2.1466842,7.8230247
-3.5714896,6.480763
5.11236,13.16892
3.9381945,18.222786
0.74159867,10.075369
4.911377,16.528093
0.9152391,10.193786
0.14393906,12.827971
3.071635,17.793692
7.99735,21.07718
-0.5649576,16.09665
3.1068842,17.80978
-0.49794692,16.000082
-0.54013246,16.070293
-0.6296398,13.002412
5.8370223,19.832384
6.3283467,20.414377
6.2180977,20.342258
6.161153,20.176218
8.297445,21.420746
6.248408,20.29682
0.1626509,16.541975
6.6737113,11.587499
6.252407,20.330502
3.4979105,18.980125
2.0014484,8.234579
6.2180977,20.342258
6.2975426,20.44046
5.794979,19.845325
1.9938499,8.232698
5.860719,19.849564
5.848631,19.842768
6.2668605,20.336042
5.856012,19.854225
5.8092704,19.828157
5.782741,19.899872
5.5759315,13.113906
5.8395987,19.830929
5.839963,19.84024
4.9451623,16.844595
-1.7797549,11.221432
5.839963,19.84024
-0.4805417,16.759995
3.9194906,18.219002
5.8407493,19.836515
-2.0386438,15.814312
3.9752014,18.239058
6.126205,13.642672
5.8526564,19.833447
8.76255,19.525852
-1.6659375,11.957982
5.8548503,19.833689
0.21281932,12.854245
-1.6185678,11.901679
5.861402,19.853563
-1.6185678,11.901679
5.85102,19.848505
2.9323387,17.697302
3.7700841,16.728718
6.825424,11.437381
-3.9905581,8.356951
6.7580166,11.357621
-3.9905581,8.356951
-3.0382872,11.825846
-3.9905581,8.356951
8.011418,21.496252
6.1116896,13.581018
4.163591,17.02324
6.2517357,19.70579
6.1558285,19.735672
6.3271146,19.743952
4.856217,16.827911
-0.21816772,11.504474
-0.22600235,11.517185
6.2152834,19.810047
5.4883842,13.623737
3.7531724,16.760223
6.3309116,19.779163
1.850474,8.859374
3.68842,16.712702
8.285441,19.58333
7.4151263,20.502914
6.3811607,19.75178
0.26619884,17.200857
3.957597,17.178665
-3.5739543,6.4176435
4.1971984,16.199776
5.821322,19.831717
4.0833144,16.781855
5.135749,13.16578
5.81944,19.850504
1.8935827,8.986352
6.5161133,19.86578
2.9734542,8.387288
2.9958012,18.820414
3.058295,8.112238
6.8557134,13.332262
6.8557134,13.332262
3.057858,18.913952
2.9444635,8.838966
3.0616958,7.987991
-4.48761,8.339798
3.7283993,16.733347
-4.745799,7.9498305
8.490822,19.974178
8.499208,19.907785
5.537351,13.362037
5.385495,11.747664
2.5673666,18.884867
-3.9905581,8.356951
-1.1925862,12.311398
4.685996,11.95823
-0.4853659,16.062386
4.6556783,11.937735
-0.026742067,16.945353
-3.4648786,11.63866
4.664331,12.299577
-2.096241,16.010921
8.545559,20.752834
-1.9451206,15.767673
-1.9657166,15.70578
-2.0218391,15.968941
4.7270083,12.275638
-1.9832389,15.761213
-1.7246183,16.193699
-0.4964297,12.996452
-0.35520354,16.45561
4.742216,16.921066
-3.7587972,8.18434
6.9133787,13.353743
3.984674,18.219711
8.123822,21.568928
1.8332907,8.837846
7.6466393,20.088001
3.9544137,18.23208
7.0155115,12.1174345
8.216,20.070786
6.949142,13.31463
6.9332924,13.350812
-4.514593,8.318169
-4.757439,7.9244537
6.2229614,11.562301
4.800984,16.55335
3.0737698,9.674244
7.5801687,20.08949
3.744705,16.766869
3.7521284,16.688744
6.39117,19.748716
1.0405872,16.690964
4.005567,18.277918
-4.779517,7.938192
6.9800224,13.359957
0.32351038,12.847084
8.210658,21.483288
8.654416,19.9537
5.6019278,18.781807
2.282478,9.449907
-0.37709552,16.38434
-1.9597605,15.802937
-0.43638387,16.367702
6.48398,19.786749
8.334793,21.5087
8.449113,20.035269
8.449113,20.035269
8.051957,21.44648
6.9484663,12.0378475
8.029407,21.48764
-1.9217237,15.802661
3.992776,18.23888
3.7427158,16.683258
6.8894215,13.366035
3.6814775,16.77178
5.749801,13.282052
5.9028764,13.315312
-1.935421,15.986528
6.318592,19.753544
0.010219706,16.103594
-1.9833611,15.812383
6.774026,12.304465
-0.26007855,15.603563
2.9866614,8.340821
4.8452706,16.794937
-2.0253873,15.963382
3.0617905,8.106513
8.335907,19.638147
4.8174186,16.584965
3.909178,18.139372
-4.5143566,8.380496
3.0651333,17.757957
-4.7835617,8.013388
8.338009,20.921808
4.8084235,16.60545
7.1624885,20.426107
-1.8120576,16.13011
-0.89159733,17.756868
6.50836,19.909275
6.467858,19.847404
8.583452,20.742228
5.8477364,19.87506
6.439148,19.775368
8.503485,20.76707
6.4062295,19.801062
3.478167,17.902357
5.924152,19.993872
6.58015,20.005365
2.8867457,18.167328
-3.9777398,8.420962
2.98148,8.844088
3.05636,7.9902554
2.9641104,8.526708
8.464495,19.817158
8.402163,19.837942
3.0382314,8.110399
2.9589167,8.637747
4.163303,17.039047
6.833607,12.390884
8.853766,19.425905
-1.5114981,16.213701
2.9710813,8.654873
8.844096,19.415216
-1.6532555,16.151152
-1.4924965,16.235361
2.1359773,8.101258
8.162959,21.461027
-0.4660491,15.487747
2.249804,9.448375
4.925465,16.861563
6.249965,12.671401
2.2960854,9.463162
0.8994503,14.138501
1.4798332,7.7168503
6.2421336,12.667899
2.2694268,9.470135
6.371262,19.718264
6.2266936,12.636628
6.410665,19.982124
2.2796032,9.40227
5.906556,19.841167
3.401287,17.984934
-0.6204807,12.959349
8.469686,19.842312
5.870308,19.837597
8.422744,19.893936
6.0198045,19.91013
-3.6252327,6.3957486
-1.9154435,15.80157
-3.7788723,12.075341
8.622522,19.96316
4.7836375,11.949846
8.595804,19.785553
-1.9153574,15.748287
-3.4259372,8.876724
-4.754124,7.9190707
7.4785867,20.398165
-1.990917,15.787634
6.259762,19.705688
-1.9613777,15.803717
-1.8918442,16.100847
-2.046628,16.049286
0.4607126,12.810145
-0.24082246,15.604656
3.8673449,16.911747
3.955846,17.000097
-0.7576642,12.519379
3.9156265,16.961853
3.9330847,16.948635
4.9879203,16.851545
3.9534883,16.95161
6.4133544,19.807579
4.0642333,16.936728
3.9918818,16.939905
-1.0400662,11.673865
-0.84348714,12.492606
-1.0487089,11.973603
-0.52616566,16.035511
3.9815578,16.987839
-0.5164147,16.069244
-0.5164147,16.069244
-4.5338917,8.381709
-0.5164147,16.069244
-1.7874331,16.154356
-4.565679,8.339683
2.977991,18.853434
6.9332604,13.357606
6.941119,13.324408
-4.7497826,7.9365478
5.3639746,11.782997
6.9390945,13.332319
8.419861,19.767954
4.37452,13.318278
8.503381,19.830864
6.8894215,13.366035
6.9390965,13.339909
5.972284,11.670636
4.324908,16.95405
-0.598178,12.942831
6.8089595,12.373843
6.393338,19.750204
-0.5933308,12.947194
6.8478,12.372563
-1.8943902,12.323918
-0.5993286,12.909206
6.827358,12.42245
-1.6314049,11.870505
3.6734996,17.893265
-0.5517876,12.959103
6.850673,12.385156
-1.5985931,11.947566
4.8125653,16.617958
-1.6913061,16.19745
-1.7173618,16.18662
8.110071,19.718039
2.552168,10.200796
-0.8300794,17.770802
-1.5985931,11.947566
6.351609,12.656245
6.4931936,11.915511
-1.7175616,16.219002
3.9384434,18.23137
-1.6107982,11.92712
6.385204,12.580062
6.835725,12.385028
8.565204,19.891464
8.495402,19.923702
-1.6717,11.907649
-1.71517,16.208551
6.863746,12.375299
5.4836903,13.026216
8.6679,20.13136
-5.0629754,8.8369055
5.4836526,13.002244
3.9336498,18.244436
8.24602,19.56904
8.370798,20.874128
3.1396964,17.710613
8.168055,19.49122
5.577968,13.073634
6.3561945,19.687328
3.9822378,18.223993
6.477698,19.63048
8.425316,19.834948
8.425316,19.834948
5.9832363,19.918804
6.3687754,19.856873
3.9258227,18.240149
-1.9112996,16.049051
-1.9089694,15.912386
-3.6412194,6.403514
-3.6193345,6.408913
2.5241165,10.351725
6.389319,19.75318
5.6906047,11.662674
6.454564,19.809584
3.944457,18.224493
1.9959215,8.223768
6.456045,19.828089
5.532952,12.9876795
6.3490973,19.790714
2.0587807,8.156175
8.2672,19.839684
-0.39693537,16.42651
3.0654304,17.770872
6.365111,12.615801
6.365111,12.615801
6.365111,12.615801
6.365111,12.615801
2.6082156,10.370154
-0.21437505,11.506947
6.365111,12.615801
-3.0355785,11.800209
3.0621963,18.211086
8.416583,19.841366
8.287171,19.836765
3.0038524,17.456982
-0.7121519,12.978845
-0.5350429,12.984434
-1.0680815,16.09496
5.586096,13.076158
-0.6226603,12.911231
-0.5707554,12.906548
8.449156,19.823563
-0.5906717,12.925315
-0.6064674,12.907864
-3.30568,11.882419
7.427233,20.528898
4.819335,16.570759
-0.4884432,16.721582
-0.32920465,12.509834
-1.5150095,16.238102
3.0494716,8.121018
4.8552365,17.033846
3.0538173,8.064543
3.0422137,8.01596
3.054175,8.060574
3.035874,8.024463
-0.53524387,16.036348
3.4449134,11.204793
-0.5244025,16.056046
6.2703104,19.746765
-0.5276765,16.048819
-1.68139,16.228981
-0.53275317,16.030697
-0.530051,16.051693
-1.5345556,16.199936
-0.4653489,16.124422
-1.510732,16.230581
3.0872467,8.154935
-0.53449726,16.115662
-0.320386,15.862284
-1.9207109,15.914962
3.9288065,16.950619
-3.2436152,11.28709
-1.8249604,15.889979
8.31971,20.89442
6.428507,19.750168
8.452912,19.817091
6.042655,19.893244
8.46977,19.826147
-1.0505475,11.835947
8.523353,19.819256
6.500963,19.902727
8.452751,19.816662
-1.9183766,15.77142
6.1787863,20.028193
-1.5328022,12.2492
3.5175302,18.242561
3.0800884,18.17678
3.470457,18.320017
0.32279408,12.807635
3.1603587,18.282124
6.432895,19.82812
6.0152516,19.883835
-4.025734,7.992908
6.4161787,19.825874
6.0997243,19.943586
-0.32450575,12.346803
-3.5839584,6.470853
6.2803097,19.717957
4.634237,11.885248
-1.4375912,12.061848
-3.5239878,6.568049
5.1552057,13.225875
5.1520643,13.2886915
5.1717973,13.3344
4.8703218,16.790007
-4.955219,8.921084
-4.9584384,7.16319
-4.7310567,7.965021
8.368985,20.868036
8.350077,20.842918
8.152142,21.449917
-1.7930844,16.15121
-4.6565413,8.190118
6.170394,19.89819
6.092595,19.934439
6.4252076,19.819693
6.0932546,19.961023
-4.750168,7.923538
3.5254486,18.229044
3.963568,17.04935
-4.968546,7.04128
4.0625887,17.032972
0.306853,12.802744
0.2828516,12.805576
-4.187137,8.005189
2.4487436,10.651133
-1.0051149,11.802156
0.905808,10.13821
5.9220653,13.049074
8.506109,20.767237
-0.39530548,16.540325
2.0208585,8.162226
6.2681785,19.748518
2.0548532,8.1665325
2.0124753,8.2425995
-0.4951922,16.788069
-0.0499368,16.987112
6.837929,12.370707
2.096226,8.077051
-0.53693277,15.529814
2.8442824,17.833961
6.4378366,19.928257
-0.40133747,15.415671
-0.3528588,15.393299
5.5776596,12.992622
-0.5189263,15.404713
1.8519628,8.886113
-0.3301297,12.4305525
3.9132588,18.2325
6.2550435,19.665213
5.561863,12.960595
5.527722,13.01003
-1.9661183,15.795713
8.835283,19.418833
6.95834,13.335478
6.8928223,13.363352
6.8928223,13.363352
-3.770068,6.4311476
6.8928223,13.363352
-3.6168406,6.404834
6.899265,13.363529
3.5087376,18.269445
-3.5701814,6.4179144
6.8928223,13.363352
2.013515,8.842488
4.7769737,16.808733
3.935829,18.224306
-3.6551087,6.270825
6.7844505,21.447771
6.7658887,21.469566
6.840356,21.543758
6.853094,12.410111
6.717836,21.642235
6.779033,21.468363
6.737175,21.699924
3.2882595,17.189636
6.7852907,21.493092
-1.2699127,12.676067
5.9373,19.83873
-0.57174367,16.081676
-0.4459538,11.533322
8.371292,19.844517
6.9003167,12.277518
6.8034644,12.35527
-4.079465,7.658565
6.830206,12.403653
3.1321456,17.799973
-3.7314222,6.473232
6.8508224,12.455193
3.3328378,17.888721
1.07627,10.129229
3.89557,18.202835
5.7910237,19.851572
1.0852252,10.284914
2.8594885,17.861753
1.0671383,10.272601
-0.0688267,17.14309
1.9987713,8.3326235
1.9363719,8.450781
8.414115,19.756071
2.133083,8.792053
4.4693894,16.6752
6.9280396,13.337956
6.8882704,13.357064
6.8882704,13.357064
4.7848706,16.782566
6.472025,20.203306
1.0841382,10.302836
-3.5464234,6.497129
3.4989822,18.25651
5.1110377,13.228536
6.2616825,19.674055
3.9172988,18.223135
7.3546605,20.442675
6.7966228,12.317196
8.399881,19.859022
8.399881,19.859022
6.833203,12.402766
8.430575,19.856163
8.490463,19.978405
1.704918,10.293744
6.868752,12.4020815
-0.08622556,16.9151
-4.050628,8.476485
-4.4745936,8.366163
8.191252,19.551153
-0.45540592,16.39164
3.9238973,18.220966
6.7726383,21.496935
6.848388,12.338495
8.904126,19.36845
-4.1490426,7.7393928
6.6595984,21.644224
3.4939601,18.196812
-4.2246914,7.7897897
6.719114,21.688679
-3.5094585,6.4256325
-1.9309332,15.795967
6.7358675,21.692781
-0.35556573,12.436037
3.0738885,18.922306
3.176574,19.22223
6.7653832,21.719637
1.0896323,10.283903
-1.6340319,16.154144
3.09065,18.958975
6.762748,21.71663
8.410498,19.84843
3.2560678,19.195131
8.426511,19.911352
-0.121411905,17.046797
8.410498,19.84843
-3.5753884,6.481196
8.379229,19.892662
8.381336,19.857803
8.410498,19.84843
2.8486068,9.133068
8.402121,19.861134
1.9727572,8.349605
-0.1600408,16.403568
8.41036,19.848972
-0.4797915,15.913965
8.41036,19.848972
-4.030079,8.34168
3.8632329,18.173862
3.9799316,18.268541
8.526388,20.770103
1.5980688,10.251448
6.306086,19.752367
3.9182448,18.330482
4.9293914,16.855734
-1.7349936,11.261585
-1.1715554,12.332043
-0.40763322,11.510143
3.9113047,16.97115
6.2922764,19.736717
-1.0081918,11.788434
4.7912426,16.370823
-0.21520667,11.511102
6.9157453,12.259574
3.0857549,17.81758
6.4133577,20.166498
6.251081,19.742186
6.7704287,21.481148
8.40684,19.852148
7.0417056,21.53856
-1.1915127,12.319562
6.6899743,21.57386
-1.3913405,12.474694
6.721469,21.670048
5.2402472,11.861403
-0.8563307,12.894818
4.579199,11.853414
-1.2736869,12.510129
-0.3879841,16.426136
5.5808625,16.403038
-0.8850908,12.953291
-0.83959305,12.9359045
1.5821636,10.278854
-3.551858,11.803968
7.294917,19.764257
6.6503906,12.787502
3.9342756,18.225231
6.4744124,19.931545
6.420614,20.437576
5.594702,12.252442
5.9767528,19.832819
-3.7167416,6.44332
6.61182,12.7883215
5.883734,19.833519
-3.5538156,6.4304976
5.1308703,13.172321
5.4807816,12.582144
0.8372161,10.082794
7.21881,19.66073
1.0587515,10.28143
5.950343,13.63522
-4.7472486,7.9412665
6.9165397,12.144389
6.963047,12.055411
6.910663,12.109604
6.963056,12.036782
-4.7640085,7.9174232
6.919193,12.081318
6.948437,12.014673
4.894993,16.658047
4.9120383,17.07367
7.011479,11.968045
5.9585047,13.59932
